NODE_ID,NODE_X,NODE_Y,NODE_NAME,NODE_WKTPOINT,NODE_LABEL,IATA,ICAO,CITY,COUNTRY
2468,-58.7619,-27.4455,CNQ: Corrientes Airport,POINT(-58.7619 -27.4455),"CNQ: Corrientes Airport; Corrientes, Argentina",CNQ,SARC,Corrientes,Argentina
2469,-59.0561,-27.45,RES: Resistencia International Airport,POINT(-59.0561 -27.45),"RES: Resistencia International Airport; Resistencia, Argentina",RES,SARE,Resistencia,Argentina
2470,-58.2281,-26.2127,FMA: Formosa Airport,POINT(-58.2281 -26.2127),"FMA: Formosa Airport; Formosa, Argentina",FMA,SARF,Formosa,Argentina
2471,-54.4734,-25.737301,IGR: Cataratas Del Iguazú International Airport,POINT(-54.4734 -25.737301),"IGR: Cataratas Del Iguazú International Airport; Iguazu Falls, Argentina",IGR,SARI,Iguazu Falls,Argentina
2472,-57.1521,-29.6894,AOL: Paso De Los Libres Airport,POINT(-57.1521 -29.6894),"AOL: Paso De Los Libres Airport; Paso De Los Libres, Argentina",AOL,SARL,Paso De Los Libres,Argentina
2473,-57.6402,-30.2719,MCS: Monte Caseros Airport,POINT(-57.6402 -30.2719),"MCS: Monte Caseros Airport; Monte Caseros, Argentina",MCS,SARM,Monte Caseros,Argentina
2474,-55.9707,-27.3858,PSS: Libertador Gral D Jose De San Martin Airport,POINT(-55.9707 -27.3858),"PSS: Libertador Gral D Jose De San Martin Airport; Posadas, Argentina",PSS,SARP,Posadas,Argentina
2475,-60.492222,-26.753611,PRQ: Termal Airport,POINT(-60.492222 -26.753611),"PRQ: Termal Airport; Presidencia R.s.pena, Argentina",PRQ,SARS,Presidencia R.s.pena,Argentina
2476,-65.4861984253,-24.856000900299996,SLA: Martin Miguel De Guemes International Airport,POINT(-65.4861984253 -24.856000900299996),"SLA: Martin Miguel De Guemes International Airport; Salta, Argentina",SLA,SASA,Salta,Argentina
2477,-65.097801,-24.392799,JUJ: Gobernador Horacio Guzman International Airport,POINT(-65.097801 -24.392799),"JUJ: Gobernador Horacio Guzman International Airport; Jujuy, Argentina",JUJ,SASJ,Jujuy,Argentina
2478,-64.3292007446,-23.1527996063,ORA: Orán Airport,POINT(-64.3292007446 -23.1527996063),"ORA: Orán Airport; Oran, Argentina",ORA,SASO,Oran,Argentina
2479,-63.36230087279999,-34.1353988647,SASQ: Laboulaye Airport,POINT(-63.36230087279999 -34.1353988647),"SASQ: Laboulaye Airport; La Quiaca, Argentina",,SASQ,La Quiaca,Argentina
2481,-54.5746994019,-26.3974990845,ELO: El Dorado Airport,POINT(-54.5746994019 -26.3974990845),"ELO: El Dorado Airport; El Dorado, Argentina",ELO,SATD,El Dorado,Argentina
2482,-59.2189,-29.1058,OYA: Goya Airport,POINT(-59.2189 -29.1058),"OYA: Goya Airport; Goya, Argentina",OYA,SATG,Goya,Argentina
2483,-55.1241989136,-27.5181999207,SATO: Oberá Airport,POINT(-55.1241989136 -27.5181999207),"SATO: Oberá Airport; Obera, Argentina",,SATO,Obera,Argentina
2484,-59.68,-29.2103,RCQ: Reconquista Airport,POINT(-59.68 -29.2103),"RCQ: Reconquista Airport; Reconquista, Argentina",RCQ,SATR,Reconquista,Argentina
2485,-57.9789,-29.7706,UZU: Curuzu Cuatia Airport,POINT(-57.9789 -29.7706),"UZU: Curuzu Cuatia Airport; Curuzu Cuatia, Argentina",UZU,SATU,Curuzu Cuatia,Argentina
2486,-71.5323028564,-41.9431991577,EHL: El Bolson Airport,POINT(-71.5323028564 -41.9431991577),"EHL: El Bolson Airport; El Bolson, Argentina",EHL,SAVB,El Bolson,Argentina
2487,-67.4655,-45.7853,CRD: General E. Mosconi Airport,POINT(-67.4655 -45.7853),"CRD: General E. Mosconi Airport; Comodoro Rivadavia, Argentina",CRD,SAVC,Comodoro Rivadavia,Argentina
2488,-71.139503479,-42.908000946,EQS: Brigadier Antonio Parodi Airport,POINT(-71.139503479 -42.908000946),"EQS: Brigadier Antonio Parodi Airport; Esquel, Argentina",EQS,SAVE,Esquel,Argentina
2490,-65.2703,-43.2105,REL: Almirante Marco Andres Zar Airport,POINT(-65.2703 -43.2105),"REL: Almirante Marco Andres Zar Airport; Trelew, Argentina",REL,SAVT,Trelew,Argentina
2491,-63.0004,-40.8692,VDM: Gobernador Castello Airport,POINT(-63.0004 -40.8692),"VDM: Gobernador Castello Airport; Viedma, Argentina",VDM,SAVV,Viedma,Argentina
2492,-65.1027,-42.7592,PMY: El Tehuelche Airport,POINT(-65.1027 -42.7592),"PMY: El Tehuelche Airport; Puerto Madryn, Argentina",PMY,SAVY,Puerto Madryn,Argentina
2493,-56.6307983398,-64.2382965088,SAWB: Marambio Base,POINT(-56.6307983398 -64.2382965088),"SAWB: Marambio Base; Marambio Base, Antarctica",,SAWB,Marambio Base,Antarctica
2494,-65.9041,-47.7353,PUD: Puerto Deseado Airport,POINT(-65.9041 -47.7353),"PUD: Puerto Deseado Airport; Puerto Deseado, Argentina",PUD,SAWD,Puerto Deseado,Argentina
2495,-67.7494,-53.7777,RGA: Hermes Quijada International Airport,POINT(-67.7494 -53.7777),"RGA: Hermes Quijada International Airport; Rio Grande, Argentina",RGA,SAWE,Rio Grande,Argentina
2496,-69.3126,-51.6089,RGL: Piloto Civil N. Fernández Airport,POINT(-69.3126 -51.6089),"RGL: Piloto Civil N. Fernández Airport; Rio Gallegos, Argentina",RGL,SAWG,Rio Gallegos,Argentina
2497,-68.2958,-54.8433,USH: Malvinas Argentinas Airport,POINT(-68.2958 -54.8433),"USH: Malvinas Argentinas Airport; Ushuaia, Argentina",USH,SAWH,Ushuaia,Argentina
2498,-67.8026,-49.3068,ULA: Capitan D Daniel Vazquez Airport,POINT(-67.8026 -49.3068),"ULA: Capitan D Daniel Vazquez Airport; San Julian, Argentina",ULA,SAWJ,San Julian,Argentina
2499,-70.978699,-46.537899,PMQ: Perito Moreno Airport,POINT(-70.978699 -46.537899),"PMQ: Perito Moreno Airport; Perito Moreno, Argentina",PMQ,SAWP,Perito Moreno,Argentina
2500,-68.5792,-50.0165,RZA: Santa Cruz Airport,POINT(-68.5792 -50.0165),"RZA: Santa Cruz Airport; Santa Cruz, Argentina",RZA,SAWU,Santa Cruz,Argentina
2501,-62.1693,-38.725,BHI: Comandante Espora Airport,POINT(-62.1693 -38.725),"BHI: Comandante Espora Airport; Bahia Blanca, Argentina",BHI,SAZB,Bahia Blanca,Argentina
2502,-61.889301,-37.446098,CSZ: Brigadier D.H.E. Ruiz Airport,POINT(-61.889301 -37.446098),"CSZ: Brigadier D.H.E. Ruiz Airport; Colonel Suarez, Argentina",CSZ,SAZC,Colonel Suarez,Argentina
2503,-60.216598510699995,-36.8899993896,OVR: Olavarria Airport,POINT(-60.216598510699995 -36.8899993896),"OVR: Olavarria Airport; Olavarria, Argentina",OVR,SAZF,Olavarria,Argentina
2504,-63.7583007812,-35.6962013245,GPO: General Pico Airport,POINT(-63.7583007812 -35.6962013245),"GPO: General Pico Airport; General Pico, Argentina",GPO,SAZG,General Pico,Argentina
2505,-60.3297,-38.3869,OYO: Tres Arroyos Airport,POINT(-60.3297 -38.3869),"OYO: Tres Arroyos Airport; Tres Arroyos, Argentina",OYO,SAZH,Tres Arroyos,Argentina
2506,-61.0764,-36.1866,SAZI: Bolivar Airport,POINT(-61.0764 -36.1866),"SAZI: Bolivar Airport; Bolivar, Argentina",,SAZI,Bolivar,Argentina
2508,-57.5733,-37.9342,MDQ: Ástor Piazzola International Airport,POINT(-57.5733 -37.9342),"MDQ: Ástor Piazzola International Airport; Mar Del Plata, Argentina",MDQ,SAZM,Mar Del Plata,Argentina
2509,-68.155701,-38.949001,NQN: Presidente Peron Airport,POINT(-68.155701 -38.949001),"NQN: Presidente Peron Airport; Neuquen, Argentina",NQN,SAZN,Neuquen,Argentina
2511,-61.8576,-35.8446,PEH: Comodoro Pedro Zanni Airport,POINT(-61.8576 -35.8446),"PEH: Comodoro Pedro Zanni Airport; Pehuajo, Argentina",PEH,SAZP,Pehuajo,Argentina
2512,-64.275703,-36.588299,RSA: Santa Rosa Airport,POINT(-64.275703 -36.588299),"RSA: Santa Rosa Airport; Santa Rosa, Argentina",RSA,SAZR,Santa Rosa,Argentina
2513,-71.157501,-41.151199,BRC: San Carlos De Bariloche Airport,POINT(-71.157501 -41.151199),"BRC: San Carlos De Bariloche Airport; San Carlos De Bariloche, Argentina",BRC,SAZS,San Carlos De Bariloche,Argentina
2514,-59.2279014587,-37.2374000549,TDL: Héroes De Malvinas Airport,POINT(-59.2279014587 -37.2374000549),"TDL: Héroes De Malvinas Airport; Tandil, Argentina",TDL,SAZT,Tandil,Argentina
2515,-57.0292,-37.2354,VLG: Villa Gesell Airport,POINT(-57.0292 -37.2354),"VLG: Villa Gesell Airport; Villa Gesell, Argentina",VLG,SAZV,Villa Gesell,Argentina
2516,-69.2646026611,-38.939701080300004,CUT: Cutral-Co Airport,POINT(-69.2646026611 -38.939701080300004),"CUT: Cutral-Co Airport; Cutralco, Argentina",CUT,SAZW,Cutralco,Argentina
2517,-71.137299,-40.075401,CPC: Aviador C. Campos Airport,POINT(-71.137299 -40.075401),"CPC: Aviador C. Campos Airport; San Martin Des Andes, Argentina",CPC,SAZY,San Martin Des Andes,Argentina
2518,-49.30149841308594,-8.348349571228027,CDJ: Conceição do Araguaia Airport,POINT(-49.30149841308594 -8.348349571228027),"CDJ: Conceição do Araguaia Airport; Conceicao Do Araguaia, Brazil",CDJ,SBAA,Conceicao Do Araguaia,Brazil
2519,-43.384701,-22.875099,SBAF: Campo Délio Jardim de Mattos Airport,POINT(-43.384701 -22.875099),"SBAF: Campo Délio Jardim de Mattos Airport; Rio De Janeiro, Brazil",,SBAF,Rio De Janeiro,Brazil
2520,-50.8582,2.07751,SBAM: Amapá Airport,POINT(-50.8582 2.07751),"SBAM: Amapá Airport; Amapa, Brazil",,SBAM,Amapa,Brazil
2521,-48.1329994202,-21.812000274699997,AQA: Araraquara Airport,POINT(-48.1329994202 -21.812000274699997),"AQA: Araraquara Airport; Araracuara, Brazil",AQA,SBAQ,Araracuara,Brazil
2522,-37.0703010559,-10.984000206,AJU: Santa Maria Airport,POINT(-37.0703010559 -10.984000206),"AJU: Santa Maria Airport; Aracaju, Brazil",AJU,SBAR,Aracaju,Brazil
2524,-56.1049995422,-9.8663892746,AFL: Piloto Osvaldo Marques Dias Airport,POINT(-56.1049995422 -9.8663892746),"AFL: Piloto Osvaldo Marques Dias Airport; Alta Floresta, Brazil",AFL,SBAT,Alta Floresta,Brazil
2525,-50.4247016907,-21.1413002014,ARU: Araçatuba Airport,POINT(-50.4247016907 -21.1413002014),"ARU: Araçatuba Airport; Aracatuba, Brazil",ARU,SBAU,Aracatuba,Brazil
2526,-48.4762992859,-1.3792500495900002,BEL: Val de Cans/Júlio Cezar Ribeiro International Airport,POINT(-48.4762992859 -1.3792500495900002),"BEL: Val de Cans/Júlio Cezar Ribeiro International Airport; Belem, Brazil",BEL,SBBE,Belem,Brazil
2527,-54.112201690674,-31.39049911499,BGX: Comandante Gustavo Kraemer Airport,POINT(-54.112201690674 -31.39049911499),"BGX: Comandante Gustavo Kraemer Airport; Bage, Brazil",BGX,SBBG,Bage,Brazil
2528,-43.950599670410156,-19.851200103759766,PLU: Pampulha - Carlos Drummond de Andrade Airport,POINT(-43.950599670410156 -19.851200103759766),"PLU: Pampulha - Carlos Drummond de Andrade Airport; Belo Horizonte, Brazil",PLU,SBBH,Belo Horizonte,Brazil
2529,-49.23199844359999,-25.4050998688,BFH: Bacacheri Airport,POINT(-49.23199844359999 -25.4050998688),"BFH: Bacacheri Airport; Curitiba, Brazil",BFH,SBBI,Curitiba,Brazil
2530,-43.761101,-21.2672,SBBQ: Major Brigadeiro Doorgal Borges Airport,POINT(-43.761101 -21.2672),"SBBQ: Major Brigadeiro Doorgal Borges Airport; Barbacena, Brazil",,SBBQ,Barbacena,Brazil
2531,-47.920833587646484,-15.86916732788086,BSB: Presidente Juscelino Kubistschek International Airport,POINT(-47.920833587646484 -15.86916732788086),"BSB: Presidente Juscelino Kubistschek International Airport; Brasilia, Brazil",BSB,SBBR,Brasilia,Brazil
2532,-49.0537986755,-22.3449993134,BAU: Bauru Airport,POINT(-49.0537986755 -22.3449993134),"BAU: Bauru Airport; Bauru, Brazil",BAU,SBBU,Bauru,Brazil
2533,-60.6922225952,2.84138894081,BVB: Atlas Brasil Cantanhede Airport,POINT(-60.6922225952 2.84138894081),"BVB: Atlas Brasil Cantanhede Airport; Boa Vista, Brazil",BVB,SBBV,Boa Vista,Brazil
2534,-52.3889007568,-15.861300468400001,BPG: Barra do Garças Airport,POINT(-52.3889007568 -15.861300468400001),"BPG: Barra do Garças Airport; Barra Do Garcas, Brazil",BPG,SBBW,Barra Do Garcas,Brazil
2535,-53.500801086399996,-25.0002994537,CAC: Cascavel Airport,POINT(-53.500801086399996 -25.0002994537),"CAC: Cascavel Airport; Cascavel, Brazil",CAC,SBCA,Cascavel,Brazil
2536,-54.9654006958,-9.33393955231,SBCC: Cachimbo Airport,POINT(-54.9654006958 -9.33393955231),"SBCC: Cachimbo Airport; Itaituba, Brazil",,SBCC,Itaituba,Brazil
2537,-43.97194290161133,-19.62444305419922,CNF: Tancredo Neves International Airport,POINT(-43.97194290161133 -19.62444305419922),"CNF: Tancredo Neves International Airport; Belo Horizonte, Brazil",CNF,SBCF,Belo Horizonte,Brazil
2538,-54.6725006104,-20.468700408900002,CGR: Campo Grande Airport,POINT(-54.6725006104 -20.468700408900002),"CGR: Campo Grande Airport; Campo Grande, Brazil",CGR,SBCG,Campo Grande,Brazil
2539,-52.656600952148,-27.134199142456,XAP: Serafin Enoss Bertaso Airport,POINT(-52.656600952148 -27.134199142456),"XAP: Serafin Enoss Bertaso Airport; Chapeco, Brazil",XAP,SBCH,Chapeco,Brazil
2540,-47.45869827270508,-7.32043981552124,CLN: Brig. Lysias Augusto Rodrigues Airport,POINT(-47.45869827270508 -7.32043981552124),"CLN: Brig. Lysias Augusto Rodrigues Airport; Carolina, Brazil",CLN,SBCI,Carolina,Brazil
2541,-49.4213905334,-28.7244434357,CCM: Diomício Freitas Airport,POINT(-49.4213905334 -28.7244434357),"CCM: Diomício Freitas Airport; Criciuma, Brazil",CCM,SBCM,Criciuma,Brazil
2542,-51.144413,-29.945928,SBCO: Canoas Air Force Base,POINT(-51.144413 -29.945928),"SBCO: Canoas Air Force Base; Porto Alegre, Brazil",,SBCO,Porto Alegre,Brazil
2543,-41.301700592,-21.698299408,CAW: Bartolomeu Lisandro Airport,POINT(-41.301700592 -21.698299408),"CAW: Bartolomeu Lisandro Airport; Campos, Brazil",CAW,SBCP,Campos,Brazil
2544,-57.6713905334,-19.0119438171,CMG: Corumbá International Airport,POINT(-57.6713905334 -19.0119438171),"CMG: Corumbá International Airport; Corumba, Brazil",CMG,SBCR,Corumba,Brazil
2545,-49.1758003235,-25.5284996033,CWB: Afonso Pena Airport,POINT(-49.1758003235 -25.5284996033),"CWB: Afonso Pena Airport; Curitiba, Brazil",CWB,SBCT,Curitiba,Brazil
2546,-39.253101348877,-17.652299880981,CRQ: Caravelas Airport,POINT(-39.253101348877 -17.652299880981),"CRQ: Caravelas Airport; Caravelas, Brazil",CRQ,SBCV,Caravelas,Brazil
2547,-51.1875,-29.197099685699996,CXJ: Hugo Cantergiani Regional Airport,POINT(-51.1875 -29.197099685699996),"CXJ: Hugo Cantergiani Regional Airport; Caxias Do Sul, Brazil",CXJ,SBCX,Caxias Do Sul,Brazil
2548,-56.1166992188,-15.6528997421,CGB: Marechal Rondon Airport,POINT(-56.1166992188 -15.6528997421),"CGB: Marechal Rondon Airport; Cuiaba, Brazil",CGB,SBCY,Cuiaba,Brazil
2549,-72.7695007324,-7.59990978241,CZS: Cruzeiro do Sul Airport,POINT(-72.7695007324 -7.59990978241),"CZS: Cruzeiro do Sul Airport; Cruzeiro do Sul, Brazil",CZS,SBCZ,Cruzeiro do Sul,Brazil
2550,-51.4245986938,-22.1751003265,PPB: Presidente Prudente Airport,POINT(-51.4245986938 -22.1751003265),"PPB: Presidente Prudente Airport; President Prudente, Brazil",PPB,SBDN,President Prudente,Brazil
2551,-60.04970169067383,-3.0386099815368652,MAO: Eduardo Gomes International Airport,POINT(-60.04970169067383 -3.0386099815368652),"MAO: Eduardo Gomes International Airport; Manaus, Brazil",MAO,SBEG,Manaus,Brazil
2552,-57.77690124511719,-6.233160018920898,JCR: Jacareacanga Airport,POINT(-57.77690124511719 -6.233160018920898),"JCR: Jacareacanga Airport; Jacare-acanga, Brazil",JCR,SBEK,Jacare-acanga,Brazil
2553,-42.09260177612305,-22.81290054321289,SBES: São Pedro da Aldeia Airport,POINT(-42.09260177612305 -22.81290054321289),"SBES: São Pedro da Aldeia Airport; Sao Pedro Da Aldeia, Brazil",,SBES,Sao Pedro Da Aldeia,Brazil
2554,-54.48500061035156,-25.600278854370117,IGU: Cataratas International Airport,POINT(-54.48500061035156 -25.600278854370117),"IGU: Cataratas International Airport; Foz Do Iguacu, Brazil",IGU,SBFI,Foz Do Iguacu,Brazil
2555,-48.5525016784668,-27.670278549194336,FLN: Hercílio Luz International Airport,POINT(-48.5525016784668 -27.670278549194336),"FLN: Hercílio Luz International Airport; Florianopolis, Brazil",FLN,SBFL,Florianopolis,Brazil
2556,-32.423302,-3.85493,FEN: Fernando de Noronha Airport,POINT(-32.423302 -3.85493),"FEN: Fernando de Noronha Airport; Fernando Do Noronha, Brazil",FEN,SBFN,Fernando Do Noronha,Brazil
2558,-46.33530044555664,-20.702800750732422,SBFU: Furnas Airport,POINT(-46.33530044555664 -20.702800750732422),"SBFU: Furnas Airport; Alpinopolis, Brazil",,SBFU,Alpinopolis,Brazil
2559,-38.53260040283203,-3.776279926300049,FOR: Pinto Martins International Airport,POINT(-38.53260040283203 -3.776279926300049),"FOR: Pinto Martins International Airport; Fortaleza, Brazil",FOR,SBFZ,Fortaleza,Brazil
2560,-43.2505569458,-22.8099994659,GIG: Rio Galeão – Tom Jobim International Airport,POINT(-43.2505569458 -22.8099994659),"GIG: Rio Galeão – Tom Jobim International Airport; Rio De Janeiro, Brazil",GIG,SBGL,Rio De Janeiro,Brazil
2561,-65.28479766845703,-10.786399841308594,GJM: Guajará-Mirim Airport,POINT(-65.28479766845703 -10.786399841308594),"GJM: Guajará-Mirim Airport; Guajara-mirim, Brazil",GJM,SBGM,Guajara-mirim,Brazil
2562,-49.220699310302734,-16.631999969482422,GYN: Santa Genoveva Airport,POINT(-49.220699310302734 -16.631999969482422),"GYN: Santa Genoveva Airport; Goiania, Brazil",GYN,SBGO,Goiania,Brazil
2563,-48.40510177612305,-21.773700714111328,SBGP: EMBRAER - Unidade Gavião Peixoto Airport,POINT(-48.40510177612305 -21.773700714111328),"SBGP: EMBRAER - Unidade Gavião Peixoto Airport; Macae, Brazil",,SBGP,Macae,Brazil
2564,-46.47305679321289,-23.435556411743164,GRU: Guarulhos - Governador André Franco Montoro International Airport,POINT(-46.47305679321289 -23.435556411743164),"GRU: Guarulhos - Governador André Franco Montoro International Airport; Sao Paulo, Brazil",GRU,SBGR,Sao Paulo,Brazil
2565,-45.20479965209961,-22.79159927368164,GUJ: Guaratinguetá Airport,POINT(-45.20479965209961 -22.79159927368164),"GUJ: Guaratinguetá Airport; Guaratingueta, Brazil",GUJ,SBGW,Guaratingueta,Brazil
2566,-52.254001617432,-3.2539100646973,ATM: Altamira Airport,POINT(-52.254001617432 -3.2539100646973),"ATM: Altamira Airport; Altamira, Brazil",ATM,SBHT,Altamira,Brazil
2567,-58.481201171875,-3.1272599697113037,ITA: Itacoatiara Airport,POINT(-58.481201171875 -3.1272599697113037),"ITA: Itacoatiara Airport; Itaituba, Brazil",ITA,SBIC,Itaituba,Brazil
2568,-56.000701904297,-4.2423400878906,ITB: Itaituba Airport,POINT(-56.000701904297 -4.2423400878906),"ITB: Itaituba Airport; Itaituba, Brazil",ITB,SBIH,Itaituba,Brazil
2569,-39.033199310303,-14.815999984741,IOS: Bahia - Jorge Amado Airport,POINT(-39.033199310303 -14.815999984741),"IOS: Bahia - Jorge Amado Airport; Ilheus, Brazil",IOS,SBIL,Ilheus,Brazil
2570,-42.487598419189,-19.470699310303,IPN: Usiminas Airport,POINT(-42.487598419189 -19.470699310303),"IPN: Usiminas Airport; Ipatinga, Brazil",IPN,SBIP,Ipatinga,Brazil
2571,-49.2134017944,-18.4447002411,ITR: Francisco Vilela do Amaral Airport,POINT(-49.2134017944 -18.4447002411),"ITR: Francisco Vilela do Amaral Airport; Itumbiara, Brazil",ITR,SBIT,Itumbiara,Brazil
2572,-47.459999,-5.53129,IMP: Prefeito Renato Moreira Airport,POINT(-47.459999 -5.53129),"IMP: Prefeito Renato Moreira Airport; Imperatriz, Brazil",IMP,SBIZ,Imperatriz,Brazil
2573,-48.4607009888,-1.4141600132,SBJC: Belém/Brigadeiro Protásio de Oliveira Airport,POINT(-48.4607009888 -1.4141600132),"SBJC: Belém/Brigadeiro Protásio de Oliveira Airport; Belem, Brazil",,SBJC,Belem,Brazil
2574,-43.38679885864258,-21.791500091552734,JDF: Francisco de Assis Airport,POINT(-43.38679885864258 -21.791500091552734),"JDF: Francisco de Assis Airport; Juiz De Fora, Brazil",JDF,SBJF,Juiz De Fora,Brazil
2575,-34.9486122131,-7.145833015440001,JPA: Presidente Castro Pinto International Airport,POINT(-34.9486122131 -7.145833015440001),"JPA: Presidente Castro Pinto International Airport; Joao Pessoa, Brazil",JPA,SBJP,Joao Pessoa,Brazil
2576,-48.797401428222656,-26.22450065612793,JOI: Lauro Carneiro de Loyola Airport,POINT(-48.797401428222656 -26.22450065612793),"JOI: Lauro Carneiro de Loyola Airport; Joinville, Brazil",JOI,SBJV,Joinville,Brazil
2577,-35.8964,-7.26992,CPV: Presidente João Suassuna Airport,POINT(-35.8964 -7.26992),"CPV: Presidente João Suassuna Airport; Campina Grande, Brazil",CPV,SBKG,Campina Grande,Brazil
2578,-47.1344985962,-23.0074005127,VCP: Viracopos International Airport,POINT(-47.1344985962 -23.0074005127),"VCP: Viracopos International Airport; Campinas, Brazil",VCP,SBKP,Campinas,Brazil
2579,-50.28150177,-27.782100677499997,LAJ: Lages Airport,POINT(-50.28150177 -27.782100677499997),"LAJ: Lages Airport; Lajes, Brazil",LAJ,SBLJ,Lajes,Brazil
2580,-49.730499267578,-21.663999557495,LIP: Lins Airport,POINT(-49.730499267578 -21.663999557495),"LIP: Lins Airport; Lins, Brazil",LIP,SBLN,Lins,Brazil
2581,-51.1301002502,-23.333599090599996,LDB: Governador José Richa Airport,POINT(-51.1301002502 -23.333599090599996),"LDB: Governador José Richa Airport; Londrina, Brazil",LDB,SBLO,Londrina,Brazil
2582,-43.4081001282,-13.2621002197,LAZ: Bom Jesus da Lapa Airport,POINT(-43.4081001282 -13.2621002197),"LAZ: Bom Jesus da Lapa Airport; Bom Jesus Da Lapa, Brazil",LAZ,SBLP,Bom Jesus Da Lapa,Brazil
